seqTech	capDesign	sizeFrac	sampleRep	level	metric	value
ONT	Post	0+	28hpf-noSS500Rep1	Exon	Pr	89.2
ONT	Post	0+	28hpf-noSS500Rep1	Exon	Sn	76.9
ONT	Post	0+	28hpf-noSS500Rep1	Intronchain	Pr	76.1
ONT	Post	0+	28hpf-noSS500Rep1	Intronchain	Sn	58.3
ONT	Post	0+	28hpf-noSS500Rep1	Intron	Pr	89.7
ONT	Post	0+	28hpf-noSS500Rep1	Intron	Sn	69.6
ONT	Post	0+	28hpf-noSS500Rep1	Locus	Pr	94.4
ONT	Post	0+	28hpf-noSS500Rep1	Locus	Sn	94.4
ONT	Post	0+	28hpf-noSS500Rep1	Transcript	Pr	77.4
ONT	Post	0+	28hpf-noSS500Rep1	Transcript	Sn	60.3
ONT	Post	0+	28hpfRep1	Base	Pr	99.7
ONT	Post	0+	28hpfRep1	Base	Sn	39.7
ONT	Post	0+	28hpfRep1	Exon	Pr	93.0
ONT	Post	0+	28hpfRep1	Exon	Sn	34.4
ONT	Post	0+	28hpfRep1	Intronchain	Pr	83.3
ONT	Post	0+	28hpfRep1	Intronchain	Sn	25.0
ONT	Post	0+	28hpfRep1	Intron	Pr	94.9
ONT	Post	0+	28hpfRep1	Intron	Sn	33.0
ONT	Post	0+	28hpfRep1	Locus	Pr	90.9
ONT	Post	0+	28hpfRep1	Locus	Sn	55.6
ONT	Post	0+	28hpfRep1	Transcript	Pr	84.2
ONT	Post	0+	28hpfRep1	Transcript	Sn	23.5
ONT	Post	0+	28hpf-TSORep1	Base	Pr	95.0
ONT	Post	0+	28hpf-TSORep1	Base	Sn	97.8
ONT	Post	0+	28hpf-TSORep1	Exon	Pr	75.0
ONT	Post	0+	28hpf-TSORep1	Exon	Sn	89.8
ONT	Post	0+	28hpf-TSORep1	Intronchain	Pr	44.0
ONT	Post	0+	28hpf-TSORep1	Intronchain	Sn	66.7
ONT	Post	0+	28hpf-TSORep1	Intron	Pr	74.1
ONT	Post	0+	28hpf-TSORep1	Intron	Sn	89.3
ONT	Post	0+	28hpf-TSORep1	Locus	Pr	90.0
ONT	Post	0+	28hpf-TSORep1	Locus	Sn	100.0
ONT	Post	0+	28hpf-TSORep1	Transcript	Pr	43.2
ONT	Post	0+	28hpf-TSORep1	Transcript	Sn	70.6
ONT	Post	0+	BrainRep1	Base	Pr	97.6
ONT	Post	0+	BrainRep1	Base	Sn	46.7
ONT	Post	0+	BrainRep1	Exon	Pr	81.9
ONT	Post	0+	BrainRep1	Exon	Sn	45.2
ONT	Post	0+	BrainRep1	Intronchain	Pr	52.8
ONT	Post	0+	BrainRep1	Intronchain	Sn	31.7
ONT	Post	0+	BrainRep1	Intron	Pr	81.4
ONT	Post	0+	BrainRep1	Intron	Sn	42.9
ONT	Post	0+	BrainRep1	Locus	Pr	78.6
ONT	Post	0+	BrainRep1	Locus	Sn	55.6
ONT	Post	0+	BrainRep1	Transcript	Pr	53.8
ONT	Post	0+	BrainRep1	Transcript	Sn	30.9
ONT	Post	0+	Heart-noSS500Rep1	Base	Pr	99.9
ONT	Post	0+	Heart-noSS500Rep1	Base	Sn	22.7
ONT	Post	0+	Heart-noSS500Rep1	Exon	Pr	94.3
ONT	Post	0+	Heart-noSS500Rep1	Exon	Sn	22.0
ONT	Post	0+	Heart-noSS500Rep1	Intronchain	Pr	77.8
ONT	Post	0+	Heart-noSS500Rep1	Intronchain	Sn	11.7
ONT	Post	0+	Heart-noSS500Rep1	Intron	Pr	96.0
ONT	Post	0+	Heart-noSS500Rep1	Intron	Sn	21.4
ONT	Post	0+	Heart-noSS500Rep1	Locus	Pr	87.5
ONT	Post	0+	Heart-noSS500Rep1	Locus	Sn	38.9
ONT	Post	0+	Heart-noSS500Rep1	Transcript	Pr	80.0
ONT	Post	0+	Heart-noSS500Rep1	Transcript	Sn	11.8
ONT	Post	0+	HeartRep1	Base	Pr	99.9
ONT	Post	0+	HeartRep1	Base	Sn	6.1
ONT	Post	0+	HeartRep1	Exon	Pr	100.0
ONT	Post	0+	HeartRep1	Exon	Sn	5.4
ONT	Post	0+	HeartRep1	Intronchain	Pr	100.0
ONT	Post	0+	HeartRep1	Intronchain	Sn	5.0
ONT	Post	0+	HeartRep1	Intron	Pr	100.0
ONT	Post	0+	HeartRep1	Intron	Sn	4.5
ONT	Post	0+	HeartRep1	Locus	Pr	100.0
ONT	Post	0+	HeartRep1	Locus	Sn	11.1
ONT	Post	0+	HeartRep1	Transcript	Pr	100.0
ONT	Post	0+	HeartRep1	Transcript	Sn	4.4
ONT	Post	0+	Heart-TSORep1	Base	Pr	98.6
ONT	Post	0+	Heart-TSORep1	Base	Sn	91.8
ONT	Post	0+	Heart-TSORep1	Exon	Pr	88.8
ONT	Post	0+	Heart-TSORep1	Exon	Sn	85.5
ONT	Post	0+	Heart-TSORep1	Intronchain	Pr	66.1
ONT	Post	0+	Heart-TSORep1	Intronchain	Sn	61.7
ONT	Post	0+	Heart-TSORep1	Intron	Pr	89.4
ONT	Post	0+	Heart-TSORep1	Intron	Sn	83.0
ONT	Post	0+	Heart-TSORep1	Locus	Pr	100.0
ONT	Post	0+	Heart-TSORep1	Locus	Sn	100.0
ONT	Post	0+	Heart-TSORep1	Transcript	Pr	67.2
ONT	Post	0+	Heart-TSORep1	Transcript	Sn	66.2
ONT	Post	0+	LiverRep1	Base	Pr	99.9
ONT	Post	0+	LiverRep1	Base	Sn	11.2
ONT	Post	0+	LiverRep1	Exon	Pr	90.9
ONT	Post	0+	LiverRep1	Exon	Sn	16.7
ONT	Post	0+	LiverRep1	Intronchain	Pr	60.0
ONT	Post	0+	LiverRep1	Intronchain	Sn	5.0
ONT	Post	0+	LiverRep1	Intron	Pr	94.1
ONT	Post	0+	LiverRep1	Intron	Sn	14.3
ONT	Post	0+	LiverRep1	Locus	Pr	50.0
ONT	Post	0+	LiverRep1	Locus	Sn	11.1
ONT	Post	0+	LiverRep1	Transcript	Pr	60.0
ONT	Post	0+	LiverRep1	Transcript	Sn	4.4
ONT	Post	0+	OvaryRep1	Base	Pr	99.3
ONT	Post	0+	OvaryRep1	Base	Sn	14.3
ONT	Post	0+	OvaryRep1	Exon	Pr	72.7
ONT	Post	0+	OvaryRep1	Exon	Sn	9.7
ONT	Post	0+	OvaryRep1	Intronchain	Pr	62.5
ONT	Post	0+	OvaryRep1	Intronchain	Sn	8.3
ONT	Post	0+	OvaryRep1	Intron	Pr	84.6
ONT	Post	0+	OvaryRep1	Intron	Sn	9.8
ONT	Post	0+	OvaryRep1	Locus	Pr	60.0
ONT	Post	0+	OvaryRep1	Locus	Sn	16.7
ONT	Post	0+	OvaryRep1	Transcript	Pr	55.6
ONT	Post	0+	OvaryRep1	Transcript	Sn	7.4
ONT	Post	0+	ShieldRep1	Base	Pr	97.8
ONT	Post	0+	ShieldRep1	Base	Sn	41.0
ONT	Post	0+	ShieldRep1	Exon	Pr	91.9
ONT	Post	0+	ShieldRep1	Exon	Sn	41.4
ONT	Post	0+	ShieldRep1	Intronchain	Pr	78.3
ONT	Post	0+	ShieldRep1	Intronchain	Sn	30.0
ONT	Post	0+	ShieldRep1	Intron	Pr	95.7
ONT	Post	0+	ShieldRep1	Intron	Sn	39.3
ONT	Post	0+	ShieldRep1	Locus	Pr	90.9
ONT	Post	0+	ShieldRep1	Locus	Sn	55.6
ONT	Post	0+	ShieldRep1	Transcript	Pr	79.2
ONT	Post	0+	ShieldRep1	Transcript	Sn	27.9
ONT	Post	0+	Testis-noSS500Rep1	Base	Pr	98.3
ONT	Post	0+	Testis-noSS500Rep1	Base	Sn	79.2
ONT	Post	0+	Testis-noSS500Rep1	Exon	Pr	81.7
ONT	Post	0+	Testis-noSS500Rep1	Exon	Sn	76.9
ONT	Post	0+	Testis-noSS500Rep1	Intronchain	Pr	57.6
ONT	Post	0+	Testis-noSS500Rep1	Intronchain	Sn	63.3
ONT	Post	0+	Testis-noSS500Rep1	Intron	Pr	80.2
ONT	Post	0+	Testis-noSS500Rep1	Intron	Sn	72.3
ONT	Post	0+	Testis-noSS500Rep1	Locus	Pr	94.1
ONT	Post	0+	Testis-noSS500Rep1	Locus	Sn	88.9
ONT	Post	0+	Testis-noSS500Rep1	Transcript	Pr	58.3
ONT	Post	0+	Testis-noSS500Rep1	Transcript	Sn	61.8
ONT	Post	0+	TestisRep1	Base	Pr	97.3
ONT	Post	0+	TestisRep1	Base	Sn	31.1
ONT	Post	0+	TestisRep1	Exon	Pr	88.2
ONT	Post	0+	TestisRep1	Exon	Sn	28.0
ONT	Post	0+	TestisRep1	Intronchain	Pr	72.2
ONT	Post	0+	TestisRep1	Intronchain	Sn	21.7
ONT	Post	0+	TestisRep1	Intron	Pr	90.0
ONT	Post	0+	TestisRep1	Intron	Sn	24.1
ONT	Post	0+	TestisRep1	Locus	Pr	88.9
ONT	Post	0+	TestisRep1	Locus	Sn	44.4
ONT	Post	0+	TestisRep1	Transcript	Pr	73.7
ONT	Post	0+	TestisRep1	Transcript	Sn	20.6
ONT	Post	0+	Testis-TSORep1	Base	Pr	98.5
ONT	Post	0+	Testis-TSORep1	Base	Sn	86.4
ONT	Post	0+	Testis-TSORep1	Exon	Pr	86.0
ONT	Post	0+	Testis-TSORep1	Exon	Sn	83.9
ONT	Post	0+	Testis-TSORep1	Intronchain	Pr	70.9
ONT	Post	0+	Testis-TSORep1	Intronchain	Sn	65.0
ONT	Post	0+	Testis-TSORep1	Intron	Pr	89.5
ONT	Post	0+	Testis-TSORep1	Intron	Sn	83.9
ONT	Post	0+	Testis-TSORep1	Locus	Pr	94.7
ONT	Post	0+	Testis-TSORep1	Locus	Sn	100.0
ONT	Post	0+	Testis-TSORep1	Transcript	Pr	70.8
ONT	Post	0+	Testis-TSORep1	Transcript	Sn	67.6
ONT	Pre	0+	2-4Cell-noSS500Rep1	Base	Pr	94.9
ONT	Pre	0+	2-4Cell-noSS500Rep1	Base	Sn	97.1
ONT	Pre	0+	2-4Cell-noSS500Rep1	Exon	Pr	76.3
ONT	Pre	0+	2-4Cell-noSS500Rep1	Exon	Sn	89.8
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intronchain	Pr	40.0
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intronchain	Sn	66.7
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intron	Pr	71.7
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intron	Sn	88.4
ONT	Pre	0+	2-4Cell-noSS500Rep1	Locus	Pr	94.7
ONT	Pre	0+	2-4Cell-noSS500Rep1	Locus	Sn	100.0
ONT	Pre	0+	2-4Cell-noSS500Rep1	Transcript	Pr	43.6
ONT	Pre	0+	2-4Cell-noSS500Rep1	Transcript	Sn	70.6
ONT	Pre	0+	2-4CellRep1	Base	Pr	94.8
ONT	Pre	0+	2-4CellRep1	Base	Sn	96.8
ONT	Pre	0+	2-4CellRep1	Exon	Pr	71.1
ONT	Pre	0+	2-4CellRep1	Exon	Sn	89.8
ONT	Pre	0+	2-4CellRep1	Intronchain	Pr	31.0
ONT	Pre	0+	2-4CellRep1	Intronchain	Sn	66.7
ONT	Pre	0+	2-4CellRep1	Intron	Pr	62.7
ONT	Pre	0+	2-4CellRep1	Intron	Sn	90.2
ONT	Pre	0+	2-4CellRep1	Locus	Pr	94.4
ONT	Pre	0+	2-4CellRep1	Locus	Sn	94.4
ONT	Pre	0+	2-4CellRep1	Transcript	Pr	33.6
ONT	Pre	0+	2-4CellRep1	Transcript	Sn	69.1
ONT	Pre	0+	2-4Cell-TSORep1	Base	Pr	94.6
ONT	Pre	0+	2-4Cell-TSORep1	Base	Sn	97.8
ONT	Pre	0+	2-4Cell-TSORep1	Exon	Pr	73.4
ONT	Pre	0+	2-4Cell-TSORep1	Exon	Sn	92.5
ONT	Pre	0+	2-4Cell-TSORep1	Intronchain	Pr	43.2
ONT	Pre	0+	2-4Cell-TSORep1	Intronchain	Sn	68.3
ONT	Pre	0+	2-4Cell-TSORep1	Intron	Pr	72.9
ONT	Pre	0+	2-4Cell-TSORep1	Intron	Sn	91.1
ONT	Pre	0+	2-4Cell-TSORep1	Locus	Pr	90.0
ONT	Pre	0+	2-4Cell-TSORep1	Locus	Sn	100.0
ONT	Pre	0+	2-4Cell-TSORep1	Transcript	Pr	40.8
ONT	Pre	0+	2-4Cell-TSORep1	Transcript	Sn	72.1
ONT	Pre	0+	28hpf-noSS500Rep1	Base	Pr	98.5
ONT	Pre	0+	28hpf-noSS500Rep1	Base	Sn	83.1
ONT	Pre	0+	28hpf-noSS500Rep1	Exon	Pr	89.2
ONT	Pre	0+	28hpf-noSS500Rep1	Exon	Sn	76.9
ONT	Pre	0+	28hpf-noSS500Rep1	Intronchain	Pr	76.1
ONT	Pre	0+	28hpf-noSS500Rep1	Intronchain	Sn	58.3
ONT	Pre	0+	28hpf-noSS500Rep1	Intron	Pr	89.7
ONT	Pre	0+	28hpf-noSS500Rep1	Intron	Sn	69.6
ONT	Pre	0+	28hpf-noSS500Rep1	Locus	Pr	94.4
ONT	Pre	0+	28hpf-noSS500Rep1	Locus	Sn	94.4
ONT	Pre	0+	28hpf-noSS500Rep1	Transcript	Pr	77.4
ONT	Pre	0+	28hpf-noSS500Rep1	Transcript	Sn	60.3
ONT	Pre	0+	28hpfRep1	Base	Pr	98.6
ONT	Pre	0+	28hpfRep1	Base	Sn	87.1
ONT	Pre	0+	28hpfRep1	Exon	Pr	89.9
ONT	Pre	0+	28hpfRep1	Exon	Sn	84.9
ONT	Pre	0+	28hpfRep1	Intronchain	Pr	71.7
ONT	Pre	0+	28hpfRep1	Intronchain	Sn	63.3
ONT	Pre	0+	28hpfRep1	Intron	Pr	89.5
ONT	Pre	0+	28hpfRep1	Intron	Sn	83.9
ONT	Pre	0+	28hpfRep1	Locus	Pr	100.0
ONT	Pre	0+	28hpfRep1	Locus	Sn	83.3
ONT	Pre	0+	28hpfRep1	Transcript	Pr	73.7
ONT	Pre	0+	28hpfRep1	Transcript	Sn	61.8
ONT	Pre	0+	28hpf-TSORep1	Base	Pr	95.0
ONT	Pre	0+	28hpf-TSORep1	Base	Sn	97.8
ONT	Pre	0+	28hpf-TSORep1	Exon	Pr	75.0
ONT	Pre	0+	28hpf-TSORep1	Exon	Sn	89.8
ONT	Pre	0+	28hpf-TSORep1	Intronchain	Pr	44.0
ONT	Pre	0+	28hpf-TSORep1	Intronchain	Sn	66.7
ONT	Pre	0+	28hpf-TSORep1	Intron	Pr	74.1
ONT	Pre	0+	28hpf-TSORep1	Intron	Sn	89.3
ONT	Pre	0+	28hpf-TSORep1	Locus	Pr	90.0
ONT	Pre	0+	28hpf-TSORep1	Locus	Sn	100.0
ONT	Pre	0+	28hpf-TSORep1	Transcript	Pr	43.2
ONT	Pre	0+	28hpf-TSORep1	Transcript	Sn	70.6
ONT	Pre	0+	BrainRep1	Base	Pr	95.1
ONT	Pre	0+	BrainRep1	Base	Sn	96.5
ONT	Pre	0+	BrainRep1	Exon	Pr	75.9
ONT	Pre	0+	BrainRep1	Exon	Sn	88.7
ONT	Pre	0+	BrainRep1	Intronchain	Pr	37.7
ONT	Pre	0+	BrainRep1	Intronchain	Sn	66.7
ONT	Pre	0+	BrainRep1	Intron	Pr	70.0
ONT	Pre	0+	BrainRep1	Intron	Sn	87.5
ONT	Pre	0+	BrainRep1	Locus	Pr	94.4
ONT	Pre	0+	BrainRep1	Locus	Sn	94.4
ONT	Pre	0+	BrainRep1	Transcript	Pr	40.5
ONT	Pre	0+	BrainRep1	Transcript	Sn	69.1
ONT	Pre	0+	Heart-noSS500Rep1	Base	Pr	99.9
ONT	Pre	0+	Heart-noSS500Rep1	Base	Sn	22.7
ONT	Pre	0+	Heart-noSS500Rep1	Exon	Pr	94.3
ONT	Pre	0+	Heart-noSS500Rep1	Exon	Sn	22.0
ONT	Pre	0+	Heart-noSS500Rep1	Intronchain	Pr	77.8
ONT	Pre	0+	Heart-noSS500Rep1	Intronchain	Sn	11.7
ONT	Pre	0+	Heart-noSS500Rep1	Intron	Pr	96.0
ONT	Pre	0+	Heart-noSS500Rep1	Intron	Sn	21.4
ONT	Pre	0+	Heart-noSS500Rep1	Locus	Pr	87.5
ONT	Pre	0+	Heart-noSS500Rep1	Locus	Sn	38.9
ONT	Pre	0+	Heart-noSS500Rep1	Transcript	Pr	80.0
ONT	Pre	0+	Heart-noSS500Rep1	Transcript	Sn	11.8
ONT	Pre	0+	HeartRep1	Base	Pr	99.9
ONT	Pre	0+	HeartRep1	Base	Sn	18.7
ONT	Pre	0+	HeartRep1	Exon	Pr	100.0
ONT	Pre	0+	HeartRep1	Exon	Sn	17.7
ONT	Pre	0+	HeartRep1	Intronchain	Pr	100.0
ONT	Pre	0+	HeartRep1	Intronchain	Sn	11.7
ONT	Pre	0+	HeartRep1	Intron	Pr	100.0
ONT	Pre	0+	HeartRep1	Intron	Sn	17.0
ONT	Pre	0+	HeartRep1	Locus	Pr	100.0
ONT	Pre	0+	HeartRep1	Locus	Sn	38.9
ONT	Pre	0+	HeartRep1	Transcript	Pr	100.0
ONT	Pre	0+	HeartRep1	Transcript	Sn	10.3
ONT	Pre	0+	Heart-TSORep1	Base	Pr	98.6
ONT	Pre	0+	Heart-TSORep1	Base	Sn	91.8
ONT	Pre	0+	Heart-TSORep1	Exon	Pr	88.8
ONT	Pre	0+	Heart-TSORep1	Exon	Sn	85.5
ONT	Pre	0+	Heart-TSORep1	Intronchain	Pr	66.1
ONT	Pre	0+	Heart-TSORep1	Intronchain	Sn	61.7
ONT	Pre	0+	Heart-TSORep1	Intron	Pr	89.4
ONT	Pre	0+	Heart-TSORep1	Intron	Sn	83.0
ONT	Pre	0+	Heart-TSORep1	Locus	Pr	100.0
ONT	Pre	0+	Heart-TSORep1	Locus	Sn	100.0
ONT	Pre	0+	Heart-TSORep1	Transcript	Pr	67.2
ONT	Pre	0+	Heart-TSORep1	Transcript	Sn	66.2
ONT	Pre	0+	LiverRep1	Base	Pr	99.9
ONT	Pre	0+	LiverRep1	Base	Sn	9.1
ONT	Pre	0+	LiverRep1	Exon	Pr	100.0
ONT	Pre	0+	LiverRep1	Exon	Sn	11.8
ONT	Pre	0+	LiverRep1	Intronchain	Pr	100.0
ONT	Pre	0+	LiverRep1	Intronchain	Sn	6.7
ONT	Pre	0+	LiverRep1	Intron	Pr	100.0
ONT	Pre	0+	LiverRep1	Intron	Sn	11.6
ONT	Pre	0+	LiverRep1	Locus	Pr	100.0
ONT	Pre	0+	LiverRep1	Locus	Sn	22.2
ONT	Pre	0+	LiverRep1	Transcript	Pr	100.0
ONT	Pre	0+	LiverRep1	Transcript	Sn	5.9
ONT	Pre	0+	OvaryRep1	Base	Pr	98.4
ONT	Pre	0+	OvaryRep1	Base	Sn	77.3
ONT	Pre	0+	OvaryRep1	Exon	Pr	91.4
ONT	Pre	0+	OvaryRep1	Exon	Sn	73.7
ONT	Pre	0+	OvaryRep1	Intronchain	Pr	80.0
ONT	Pre	0+	OvaryRep1	Intronchain	Sn	60.0
ONT	Pre	0+	OvaryRep1	Intron	Pr	91.6
ONT	Pre	0+	OvaryRep1	Intron	Sn	67.9
ONT	Pre	0+	OvaryRep1	Locus	Pr	93.3
ONT	Pre	0+	OvaryRep1	Locus	Sn	77.8
ONT	Pre	0+	OvaryRep1	Transcript	Pr	81.2
ONT	Pre	0+	OvaryRep1	Transcript	Sn	57.4
ONT	Pre	0+	ShieldRep1	Base	Pr	95.0
ONT	Pre	0+	ShieldRep1	Base	Sn	96.8
ONT	Pre	0+	ShieldRep1	Exon	Pr	75.5
ONT	Pre	0+	ShieldRep1	Exon	Sn	90.3
ONT	Pre	0+	ShieldRep1	Intronchain	Pr	39.8
ONT	Pre	0+	ShieldRep1	Intronchain	Sn	68.3
ONT	Pre	0+	ShieldRep1	Intron	Pr	70.6
ONT	Pre	0+	ShieldRep1	Intron	Sn	90.2
ONT	Pre	0+	ShieldRep1	Locus	Pr	94.4
ONT	Pre	0+	ShieldRep1	Locus	Sn	94.4
ONT	Pre	0+	ShieldRep1	Transcript	Pr	42.1
ONT	Pre	0+	ShieldRep1	Transcript	Sn	70.6
ONT	Pre	0+	Testis-noSS500Rep1	Base	Pr	98.3
ONT	Pre	0+	Testis-noSS500Rep1	Base	Sn	79.2
ONT	Pre	0+	Testis-noSS500Rep1	Exon	Pr	81.7
ONT	Pre	0+	Testis-noSS500Rep1	Exon	Sn	76.9
ONT	Pre	0+	Testis-noSS500Rep1	Intronchain	Pr	57.6
ONT	Pre	0+	Testis-noSS500Rep1	Intronchain	Sn	63.3
ONT	Pre	0+	Testis-noSS500Rep1	Intron	Pr	80.2
ONT	Pre	0+	Testis-noSS500Rep1	Intron	Sn	72.3
ONT	Pre	0+	Testis-noSS500Rep1	Locus	Pr	94.1
ONT	Pre	0+	Testis-noSS500Rep1	Locus	Sn	88.9
ONT	Pre	0+	Testis-noSS500Rep1	Transcript	Pr	58.3
ONT	Pre	0+	Testis-noSS500Rep1	Transcript	Sn	61.8
ONT	Pre	0+	TestisRep1	Base	Pr	98.4
ONT	Pre	0+	TestisRep1	Base	Sn	87.4
ONT	Pre	0+	TestisRep1	Exon	Pr	83.4
ONT	Pre	0+	TestisRep1	Exon	Sn	84.9
ONT	Pre	0+	TestisRep1	Intronchain	Pr	55.1
ONT	Pre	0+	TestisRep1	Intronchain	Sn	63.3
ONT	Pre	0+	TestisRep1	Intron	Pr	81.0
ONT	Pre	0+	TestisRep1	Intron	Sn	83.9
ONT	Pre	0+	TestisRep1	Locus	Pr	100.0
ONT	Pre	0+	TestisRep1	Locus	Sn	83.3
ONT	Pre	0+	TestisRep1	Transcript	Pr	57.5
ONT	Pre	0+	TestisRep1	Transcript	Sn	61.8
ONT	Pre	0+	Testis-TSORep1	Base	Pr	98.5
ONT	Pre	0+	Testis-TSORep1	Base	Sn	86.4
ONT	Pre	0+	Testis-TSORep1	Exon	Pr	86.0
ONT	Pre	0+	Testis-TSORep1	Exon	Sn	83.9
ONT	Pre	0+	Testis-TSORep1	Intronchain	Pr	70.9
ONT	Pre	0+	Testis-TSORep1	Intronchain	Sn	65.0
ONT	Pre	0+	Testis-TSORep1	Intron	Pr	89.5
ONT	Pre	0+	Testis-TSORep1	Intron	Sn	83.9
ONT	Pre	0+	Testis-TSORep1	Locus	Pr	94.7
ONT	Pre	0+	Testis-TSORep1	Locus	Sn	100.0
ONT	Pre	0+	Testis-TSORep1	Transcript	Pr	70.8
ONT	Pre	0+	Testis-TSORep1	Transcript	Sn	67.6
