seqTech	capDesign	sizeFrac	sampleRep	level	metric	value
ONT	Post	0+	28hpfRep1	Intronchain	Sn	30.0
ONT	Post	0+	28hpfRep1	Intron	Pr	67.1
ONT	Post	0+	28hpfRep1	Intron	Sn	51.2
ONT	Post	0+	28hpfRep1	Locus	Pr	48.2
ONT	Post	0+	28hpfRep1	Locus	Sn	62.0
ONT	Post	0+	28hpfRep1	Transcript	Pr	21.0
ONT	Post	0+	28hpfRep1	Transcript	Sn	30.0
ONT	Post	0+	28hpf-TSORep1	Base	Pr	59.0
ONT	Post	0+	28hpf-TSORep1	Base	Sn	61.6
ONT	Post	0+	28hpf-TSORep1	Exon	Pr	65.6
ONT	Post	0+	28hpf-TSORep1	Exon	Sn	53.0
ONT	Post	0+	28hpf-TSORep1	Intronchain	Pr	30.8
ONT	Post	0+	28hpf-TSORep1	Intronchain	Sn	33.6
ONT	Post	0+	28hpf-TSORep1	Intron	Pr	81.7
ONT	Post	0+	28hpf-TSORep1	Intron	Sn	60.0
ONT	Post	0+	28hpf-TSORep1	Locus	Pr	44.3
ONT	Post	0+	28hpf-TSORep1	Locus	Sn	65.8
ONT	Post	0+	28hpf-TSORep1	Transcript	Pr	20.8
ONT	Post	0+	28hpf-TSORep1	Transcript	Sn	33.5
ONT	Post	0+	BrainRep1	Base	Pr	56.9
ONT	Post	0+	BrainRep1	Base	Sn	34.9
ONT	Post	0+	BrainRep1	Exon	Pr	45.9
ONT	Post	0+	BrainRep1	Exon	Sn	27.7
ONT	Post	0+	BrainRep1	Intronchain	Pr	17.3
ONT	Post	0+	BrainRep1	Intronchain	Sn	19.1
ONT	Post	0+	BrainRep1	Intron	Pr	57.2
ONT	Post	0+	BrainRep1	Intron	Sn	29.8
ONT	Post	0+	BrainRep1	Locus	Pr	29.6
ONT	Post	0+	BrainRep1	Locus	Sn	41.8
ONT	Post	0+	BrainRep1	Transcript	Pr	13.6
ONT	Post	0+	BrainRep1	Transcript	Sn	19.0
ONT	Post	0+	Heart-noSS500Rep1	Base	Pr	80.3
ONT	Post	0+	Heart-noSS500Rep1	Base	Sn	62.4
ONT	Post	0+	Heart-noSS500Rep1	Exon	Pr	74.1
ONT	Post	0+	Heart-noSS500Rep1	Exon	Sn	60.2
ONT	Post	0+	Heart-noSS500Rep1	Intronchain	Pr	36.2
ONT	Post	0+	Heart-noSS500Rep1	Intronchain	Sn	36.6
ONT	Post	0+	Heart-noSS500Rep1	Intron	Pr	81.2
ONT	Post	0+	Heart-noSS500Rep1	Intron	Sn	68.7
ONT	Post	0+	Heart-noSS500Rep1	Locus	Pr	66.9
ONT	Post	0+	Heart-noSS500Rep1	Locus	Sn	75.6
ONT	Post	0+	Heart-noSS500Rep1	Transcript	Pr	32.1
ONT	Post	0+	Heart-noSS500Rep1	Transcript	Sn	36.5
ONT	Post	0+	HeartRep1	Base	Pr	66.0
ONT	Post	0+	HeartRep1	Base	Sn	48.9
ONT	Post	0+	HeartRep1	Exon	Pr	59.8
ONT	Post	0+	HeartRep1	Exon	Sn	45.2
ONT	Post	0+	HeartRep1	Intronchain	Pr	24.9
ONT	Post	0+	HeartRep1	Intronchain	Sn	28.3
ONT	Post	0+	HeartRep1	Intron	Pr	69.2
ONT	Post	0+	HeartRep1	Intron	Sn	50.6
ONT	Post	0+	HeartRep1	Locus	Pr	48.4
ONT	Post	0+	HeartRep1	Locus	Sn	60.2
ONT	Post	0+	HeartRep1	Transcript	Pr	21.7
ONT	Post	0+	HeartRep1	Transcript	Sn	28.2
ONT	Post	0+	Heart-TSORep1	Base	Pr	70.0
ONT	Post	0+	Heart-TSORep1	Base	Sn	57.6
ONT	Post	0+	Heart-TSORep1	Exon	Pr	72.6
ONT	Post	0+	Heart-TSORep1	Exon	Sn	51.5
ONT	Post	0+	Heart-TSORep1	Intronchain	Pr	40.3
ONT	Post	0+	Heart-TSORep1	Intronchain	Sn	31.8
ONT	Post	0+	Heart-TSORep1	Intron	Pr	86.1
ONT	Post	0+	Heart-TSORep1	Intron	Sn	58.1
ONT	Post	0+	Heart-TSORep1	Locus	Pr	53.9
ONT	Post	0+	Heart-TSORep1	Locus	Sn	67.3
ONT	Post	0+	Heart-TSORep1	Transcript	Pr	28.4
ONT	Post	0+	Heart-TSORep1	Transcript	Sn	31.7
ONT	Post	0+	LiverRep1	Base	Pr	69.5
ONT	Post	0+	LiverRep1	Base	Sn	53.3
ONT	Post	0+	LiverRep1	Exon	Pr	62.5
ONT	Post	0+	LiverRep1	Exon	Sn	52.7
ONT	Post	0+	LiverRep1	Intronchain	Pr	24.1
ONT	Post	0+	LiverRep1	Intronchain	Sn	31.9
ONT	Post	0+	LiverRep1	Intron	Pr	71.0
ONT	Post	0+	LiverRep1	Intron	Sn	59.4
ONT	Post	0+	LiverRep1	Locus	Pr	55.8
ONT	Post	0+	LiverRep1	Locus	Sn	65.4
ONT	Post	0+	LiverRep1	Transcript	Pr	22.0
ONT	Post	0+	LiverRep1	Transcript	Sn	31.7
ONT	Post	0+	OvaryRep1	Base	Pr	63.8
ONT	Post	0+	OvaryRep1	Base	Sn	48.7
ONT	Post	0+	OvaryRep1	Exon	Pr	51.0
ONT	Post	0+	OvaryRep1	Exon	Sn	48.5
ONT	Post	0+	OvaryRep1	Intronchain	Pr	16.8
ONT	Post	0+	OvaryRep1	Intronchain	Sn	30.8
ONT	Post	0+	OvaryRep1	Intron	Pr	59.4
ONT	Post	0+	OvaryRep1	Intron	Sn	54.6
ONT	Post	0+	OvaryRep1	Locus	Pr	50.9
ONT	Post	0+	OvaryRep1	Locus	Sn	62.7
ONT	Post	0+	OvaryRep1	Transcript	Pr	15.7
ONT	Post	0+	OvaryRep1	Transcript	Sn	30.7
ONT	Post	0+	ShieldRep1	Base	Pr	54.5
ONT	Post	0+	ShieldRep1	Base	Sn	38.8
ONT	Post	0+	ShieldRep1	Exon	Pr	45.5
ONT	Post	0+	ShieldRep1	Exon	Sn	33.1
ONT	Post	0+	ShieldRep1	Intronchain	Pr	16.8
ONT	Post	0+	ShieldRep1	Intronchain	Sn	21.8
ONT	Post	0+	ShieldRep1	Intron	Pr	54.7
ONT	Post	0+	ShieldRep1	Intron	Sn	36.1
ONT	Post	0+	ShieldRep1	Locus	Pr	32.8
ONT	Post	0+	ShieldRep1	Locus	Sn	45.5
ONT	Post	0+	ShieldRep1	Transcript	Pr	14.1
ONT	Post	0+	ShieldRep1	Transcript	Sn	21.7
ONT	Post	0+	Testis-noSS500Rep1	Base	Pr	71.1
ONT	Post	0+	Testis-noSS500Rep1	Base	Sn	50.0
ONT	Post	0+	Testis-noSS500Rep1	Exon	Pr	60.6
ONT	Post	0+	Testis-noSS500Rep1	Exon	Sn	50.5
ONT	Post	0+	Testis-noSS500Rep1	Intronchain	Pr	25.3
ONT	Post	0+	Testis-noSS500Rep1	Intronchain	Sn	32.3
ONT	Post	0+	Testis-noSS500Rep1	Intron	Pr	68.4
ONT	Post	0+	Testis-noSS500Rep1	Intron	Sn	56.3
ONT	Post	0+	Testis-noSS500Rep1	Locus	Pr	47.0
ONT	Post	0+	Testis-noSS500Rep1	Locus	Sn	63.8
ONT	Post	0+	Testis-noSS500Rep1	Transcript	Pr	22.0
ONT	Post	0+	Testis-noSS500Rep1	Transcript	Sn	32.3
ONT	Post	0+	TestisRep1	Base	Pr	50.9
ONT	Post	0+	TestisRep1	Base	Sn	40.7
ONT	Post	0+	TestisRep1	Exon	Pr	39.1
ONT	Post	0+	TestisRep1	Exon	Sn	40.3
ONT	Post	0+	TestisRep1	Intronchain	Pr	11.1
ONT	Post	0+	TestisRep1	Intronchain	Sn	25.5
ONT	Post	0+	TestisRep1	Intron	Pr	45.8
ONT	Post	0+	TestisRep1	Intron	Sn	44.6
ONT	Post	0+	TestisRep1	Locus	Pr	36.7
ONT	Post	0+	TestisRep1	Locus	Sn	52.1
ONT	Post	0+	TestisRep1	Transcript	Pr	10.2
ONT	Post	0+	TestisRep1	Transcript	Sn	25.4
ONT	Post	0+	Testis-TSORep1	Base	Pr	72.6
ONT	Post	0+	Testis-TSORep1	Base	Sn	53.4
ONT	Post	0+	Testis-TSORep1	Exon	Pr	67.0
ONT	Post	0+	Testis-TSORep1	Exon	Sn	49.3
ONT	Post	0+	Testis-TSORep1	Intronchain	Pr	34.6
ONT	Post	0+	Testis-TSORep1	Intronchain	Sn	29.9
ONT	Post	0+	Testis-TSORep1	Intron	Pr	80.9
ONT	Post	0+	Testis-TSORep1	Intron	Sn	55.2
ONT	Post	0+	Testis-TSORep1	Locus	Pr	44.2
ONT	Post	0+	Testis-TSORep1	Locus	Sn	61.6
ONT	Post	0+	Testis-TSORep1	Transcript	Pr	23.7
ONT	Post	0+	Testis-TSORep1	Transcript	Sn	29.9
ONT	Pre	0+	2-4Cell-noSS500Rep1	Base	Pr	81.3
ONT	Pre	0+	2-4Cell-noSS500Rep1	Base	Sn	55.4
ONT	Pre	0+	2-4Cell-noSS500Rep1	Exon	Pr	70.9
ONT	Pre	0+	2-4Cell-noSS500Rep1	Exon	Sn	53.8
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intronchain	Pr	31.3
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intronchain	Sn	33.1
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intron	Pr	79.7
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intron	Sn	60.7
ONT	Pre	0+	2-4Cell-noSS500Rep1	Locus	Pr	59.5
ONT	Pre	0+	2-4Cell-noSS500Rep1	Locus	Sn	67.3
ONT	Pre	0+	2-4Cell-noSS500Rep1	Transcript	Pr	27.4
ONT	Pre	0+	2-4Cell-noSS500Rep1	Transcript	Sn	33.2
ONT	Pre	0+	2-4CellRep1	Base	Pr	75.4
ONT	Pre	0+	2-4CellRep1	Base	Sn	55.0
ONT	Pre	0+	2-4CellRep1	Exon	Pr	65.5
ONT	Pre	0+	2-4CellRep1	Exon	Sn	52.1
ONT	Pre	0+	2-4CellRep1	Intronchain	Pr	24.6
ONT	Pre	0+	2-4CellRep1	Intronchain	Sn	32.3
ONT	Pre	0+	2-4CellRep1	Intron	Pr	74.5
ONT	Pre	0+	2-4CellRep1	Intron	Sn	58.6
ONT	Pre	0+	2-4CellRep1	Locus	Pr	53.6
ONT	Pre	0+	2-4CellRep1	Locus	Sn	63.4
ONT	Pre	0+	2-4CellRep1	Transcript	Pr	21.5
ONT	Pre	0+	2-4CellRep1	Transcript	Sn	32.3
ONT	Pre	0+	2-4Cell-TSORep1	Base	Pr	77.9
ONT	Pre	0+	2-4Cell-TSORep1	Base	Sn	64.3
ONT	Pre	0+	2-4Cell-TSORep1	Exon	Pr	69.5
ONT	Pre	0+	2-4Cell-TSORep1	Exon	Sn	59.3
ONT	Pre	0+	2-4Cell-TSORep1	Intronchain	Pr	29.8
ONT	Pre	0+	2-4Cell-TSORep1	Intronchain	Sn	33.3
ONT	Pre	0+	2-4Cell-TSORep1	Intron	Pr	81.5
ONT	Pre	0+	2-4Cell-TSORep1	Intron	Sn	67.6
ONT	Pre	0+	2-4Cell-TSORep1	Locus	Pr	56.4
ONT	Pre	0+	2-4Cell-TSORep1	Locus	Sn	67.4
ONT	Pre	0+	2-4Cell-TSORep1	Transcript	Pr	22.8
ONT	Pre	0+	2-4Cell-TSORep1	Transcript	Sn	33.4
ONT	Pre	0+	28hpf-noSS500Rep1	Base	Pr	83.7
ONT	Pre	0+	28hpf-noSS500Rep1	Base	Sn	59.8
ONT	Pre	0+	28hpf-noSS500Rep1	Exon	Pr	75.1
ONT	Pre	0+	28hpf-noSS500Rep1	Exon	Sn	58.5
ONT	Pre	0+	28hpf-noSS500Rep1	Intronchain	Pr	40.3
ONT	Pre	0+	28hpf-noSS500Rep1	Intronchain	Sn	38.0
ONT	Pre	0+	28hpf-noSS500Rep1	Intron	Pr	82.2
ONT	Pre	0+	28hpf-noSS500Rep1	Intron	Sn	66.4
ONT	Pre	0+	28hpf-noSS500Rep1	Locus	Pr	68.8
ONT	Pre	0+	28hpf-noSS500Rep1	Locus	Sn	77.9
ONT	Pre	0+	28hpf-noSS500Rep1	Transcript	Pr	35.9
ONT	Pre	0+	28hpf-noSS500Rep1	Transcript	Sn	38.0
ONT	Pre	0+	28hpfRep1	Base	Pr	80.1
ONT	Pre	0+	28hpfRep1	Base	Sn	61.8
ONT	Pre	0+	28hpfRep1	Exon	Pr	75.5
ONT	Pre	0+	28hpfRep1	Exon	Sn	59.8
ONT	Pre	0+	28hpfRep1	Intronchain	Pr	41.0
ONT	Pre	0+	28hpfRep1	Intronchain	Sn	38.6
ONT	Pre	0+	28hpfRep1	Intron	Pr	83.3
ONT	Pre	0+	28hpfRep1	Intron	Sn	68.1
ONT	Pre	0+	28hpfRep1	Locus	Pr	67.5
ONT	Pre	0+	28hpfRep1	Locus	Sn	77.1
ONT	Pre	0+	28hpfRep1	Transcript	Pr	36.8
ONT	Pre	0+	28hpfRep1	Transcript	Sn	38.6
ONT	Pre	0+	28hpf-TSORep1	Base	Pr	59.0
ONT	Pre	0+	28hpf-TSORep1	Base	Sn	61.6
ONT	Pre	0+	28hpf-TSORep1	Exon	Pr	65.6
ONT	Pre	0+	28hpf-TSORep1	Exon	Sn	53.0
ONT	Pre	0+	28hpf-TSORep1	Intronchain	Pr	30.8
ONT	Pre	0+	28hpf-TSORep1	Intronchain	Sn	33.6
ONT	Pre	0+	28hpf-TSORep1	Intron	Pr	81.7
ONT	Pre	0+	28hpf-TSORep1	Intron	Sn	60.0
ONT	Pre	0+	28hpf-TSORep1	Locus	Pr	44.3
ONT	Pre	0+	28hpf-TSORep1	Locus	Sn	65.8
ONT	Pre	0+	28hpf-TSORep1	Transcript	Pr	20.8
ONT	Pre	0+	28hpf-TSORep1	Transcript	Sn	33.5
ONT	Pre	0+	BrainRep1	Base	Pr	71.2
ONT	Pre	0+	BrainRep1	Base	Sn	51.3
ONT	Pre	0+	BrainRep1	Exon	Pr	66.7
ONT	Pre	0+	BrainRep1	Exon	Sn	47.3
ONT	Pre	0+	BrainRep1	Intronchain	Pr	30.4
ONT	Pre	0+	BrainRep1	Intronchain	Sn	31.3
ONT	Pre	0+	BrainRep1	Intron	Pr	77.5
ONT	Pre	0+	BrainRep1	Intron	Sn	52.8
ONT	Pre	0+	BrainRep1	Locus	Pr	49.0
ONT	Pre	0+	BrainRep1	Locus	Sn	62.9
ONT	Pre	0+	BrainRep1	Transcript	Pr	24.7
ONT	Pre	0+	BrainRep1	Transcript	Sn	31.3
ONT	Pre	0+	Heart-noSS500Rep1	Base	Pr	80.3
ONT	Pre	0+	Heart-noSS500Rep1	Base	Sn	62.4
ONT	Pre	0+	Heart-noSS500Rep1	Exon	Pr	74.1
ONT	Pre	0+	Heart-noSS500Rep1	Exon	Sn	60.2
ONT	Pre	0+	Heart-noSS500Rep1	Intronchain	Pr	36.2
ONT	Pre	0+	Heart-noSS500Rep1	Intronchain	Sn	36.6
ONT	Pre	0+	Heart-noSS500Rep1	Intron	Pr	81.2
ONT	Pre	0+	Heart-noSS500Rep1	Intron	Sn	68.7
ONT	Pre	0+	Heart-noSS500Rep1	Locus	Pr	66.9
ONT	Pre	0+	Heart-noSS500Rep1	Locus	Sn	75.6
ONT	Pre	0+	Heart-noSS500Rep1	Transcript	Pr	32.1
ONT	Pre	0+	Heart-noSS500Rep1	Transcript	Sn	36.5
ONT	Pre	0+	HeartRep1	Base	Pr	79.7
ONT	Pre	0+	HeartRep1	Base	Sn	62.2
ONT	Pre	0+	HeartRep1	Exon	Pr	74.6
ONT	Pre	0+	HeartRep1	Exon	Sn	59.7
ONT	Pre	0+	HeartRep1	Intronchain	Pr	37.5
ONT	Pre	0+	HeartRep1	Intronchain	Sn	36.6
ONT	Pre	0+	HeartRep1	Intron	Pr	82.1
ONT	Pre	0+	HeartRep1	Intron	Sn	68.1
ONT	Pre	0+	HeartRep1	Locus	Pr	67.3
ONT	Pre	0+	HeartRep1	Locus	Sn	75.7
ONT	Pre	0+	HeartRep1	Transcript	Pr	33.3
ONT	Pre	0+	HeartRep1	Transcript	Sn	36.5
ONT	Pre	0+	Heart-TSORep1	Base	Pr	70.0
ONT	Pre	0+	Heart-TSORep1	Base	Sn	57.6
ONT	Pre	0+	Heart-TSORep1	Exon	Pr	72.6
ONT	Pre	0+	Heart-TSORep1	Exon	Sn	51.5
ONT	Pre	0+	Heart-TSORep1	Intronchain	Pr	40.3
ONT	Pre	0+	Heart-TSORep1	Intronchain	Sn	31.8
ONT	Pre	0+	Heart-TSORep1	Intron	Pr	86.1
ONT	Pre	0+	Heart-TSORep1	Intron	Sn	58.1
ONT	Pre	0+	Heart-TSORep1	Locus	Pr	53.9
ONT	Pre	0+	Heart-TSORep1	Locus	Sn	67.3
ONT	Pre	0+	Heart-TSORep1	Transcript	Pr	28.4
ONT	Pre	0+	Heart-TSORep1	Transcript	Sn	31.7
ONT	Pre	0+	LiverRep1	Base	Pr	81.1
ONT	Pre	0+	LiverRep1	Base	Sn	64.7
ONT	Pre	0+	LiverRep1	Exon	Pr	75.6
ONT	Pre	0+	LiverRep1	Exon	Sn	64.3
ONT	Pre	0+	LiverRep1	Intronchain	Pr	36.7
ONT	Pre	0+	LiverRep1	Intronchain	Sn	39.4
ONT	Pre	0+	LiverRep1	Intron	Pr	81.8
ONT	Pre	0+	LiverRep1	Intron	Sn	73.5
ONT	Pre	0+	LiverRep1	Locus	Pr	73.6
ONT	Pre	0+	LiverRep1	Locus	Sn	80.3
ONT	Pre	0+	LiverRep1	Transcript	Pr	34.1
ONT	Pre	0+	LiverRep1	Transcript	Sn	39.2
ONT	Pre	0+	OvaryRep1	Base	Pr	78.5
ONT	Pre	0+	OvaryRep1	Base	Sn	55.8
ONT	Pre	0+	OvaryRep1	Exon	Pr	67.9
ONT	Pre	0+	OvaryRep1	Exon	Sn	55.8
ONT	Pre	0+	OvaryRep1	Intronchain	Pr	26.6
ONT	Pre	0+	OvaryRep1	Intronchain	Sn	35.0
ONT	Pre	0+	OvaryRep1	Intron	Pr	75.4
ONT	Pre	0+	OvaryRep1	Intron	Sn	62.8
ONT	Pre	0+	OvaryRep1	Locus	Pr	58.1
ONT	Pre	0+	OvaryRep1	Locus	Sn	68.2
ONT	Pre	0+	OvaryRep1	Transcript	Pr	24.2
ONT	Pre	0+	OvaryRep1	Transcript	Sn	35.0
ONT	Pre	0+	ShieldRep1	Base	Pr	66.5
ONT	Pre	0+	ShieldRep1	Base	Sn	53.8
ONT	Pre	0+	ShieldRep1	Exon	Pr	61.7
ONT	Pre	0+	ShieldRep1	Exon	Sn	51.0
ONT	Pre	0+	ShieldRep1	Intronchain	Pr	23.3
ONT	Pre	0+	ShieldRep1	Intronchain	Sn	33.1
ONT	Pre	0+	ShieldRep1	Intron	Pr	70.4
ONT	Pre	0+	ShieldRep1	Intron	Sn	57.2
ONT	Pre	0+	ShieldRep1	Locus	Pr	46.9
ONT	Pre	0+	ShieldRep1	Locus	Sn	63.7
ONT	Pre	0+	ShieldRep1	Transcript	Pr	19.5
ONT	Pre	0+	ShieldRep1	Transcript	Sn	32.9
ONT	Pre	0+	Testis-noSS500Rep1	Base	Pr	71.1
ONT	Pre	0+	Testis-noSS500Rep1	Base	Sn	50.0
ONT	Pre	0+	Testis-noSS500Rep1	Exon	Pr	60.6
ONT	Pre	0+	Testis-noSS500Rep1	Exon	Sn	50.5
ONT	Pre	0+	Testis-noSS500Rep1	Intronchain	Pr	25.3
ONT	Pre	0+	Testis-noSS500Rep1	Intronchain	Sn	32.3
ONT	Pre	0+	Testis-noSS500Rep1	Intron	Pr	68.4
ONT	Pre	0+	Testis-noSS500Rep1	Intron	Sn	56.3
ONT	Pre	0+	Testis-noSS500Rep1	Locus	Pr	47.0
ONT	Pre	0+	Testis-noSS500Rep1	Locus	Sn	63.8
ONT	Pre	0+	Testis-noSS500Rep1	Transcript	Pr	22.0
ONT	Pre	0+	Testis-noSS500Rep1	Transcript	Sn	32.3
ONT	Pre	0+	TestisRep1	Base	Pr	67.5
ONT	Pre	0+	TestisRep1	Base	Sn	50.8
ONT	Pre	0+	TestisRep1	Exon	Pr	58.9
ONT	Pre	0+	TestisRep1	Exon	Sn	50.6
ONT	Pre	0+	TestisRep1	Intronchain	Pr	23.2
ONT	Pre	0+	TestisRep1	Intronchain	Sn	32.1
ONT	Pre	0+	TestisRep1	Intron	Pr	66.9
ONT	Pre	0+	TestisRep1	Intron	Sn	56.4
ONT	Pre	0+	TestisRep1	Locus	Pr	44.4
ONT	Pre	0+	TestisRep1	Locus	Sn	62.3
ONT	Pre	0+	TestisRep1	Transcript	Pr	20.1
ONT	Pre	0+	TestisRep1	Transcript	Sn	32.1
ONT	Pre	0+	Testis-TSORep1	Base	Pr	72.6
ONT	Pre	0+	Testis-TSORep1	Base	Sn	53.4
ONT	Pre	0+	Testis-TSORep1	Exon	Pr	67.0
ONT	Pre	0+	Testis-TSORep1	Exon	Sn	49.3
ONT	Pre	0+	Testis-TSORep1	Intronchain	Pr	34.6
ONT	Pre	0+	Testis-TSORep1	Intronchain	Sn	29.9
ONT	Pre	0+	Testis-TSORep1	Intron	Pr	80.9
ONT	Pre	0+	Testis-TSORep1	Intron	Sn	55.2
ONT	Pre	0+	Testis-TSORep1	Locus	Pr	44.2
ONT	Pre	0+	Testis-TSORep1	Locus	Sn	61.6
ONT	Pre	0+	Testis-TSORep1	Transcript	Pr	23.7
ONT	Pre	0+	Testis-TSORep1	Transcript	Sn	29.9
