seqTech	capDesign	sizeFrac	sampleRep	level	metric	value
ONT	Post	0+	2-4Cell-TSORep1	Intron	Pr	80.0
ONT	Post	0+	2-4Cell-TSORep1	Intron	Sn	71.0
ONT	Post	0+	2-4Cell-TSORep1	Locus	Pr	60.4
ONT	Post	0+	2-4Cell-TSORep1	Locus	Sn	68.5
ONT	Post	0+	2-4Cell-TSORep1	Transcript	Pr	27.5
ONT	Post	0+	2-4Cell-TSORep1	Transcript	Sn	34.3
ONT	Post	0+	28hpf-noSS500Rep1	Base	Pr	82.7
ONT	Post	0+	28hpf-noSS500Rep1	Base	Sn	56.5
ONT	Post	0+	28hpf-noSS500Rep1	Exon	Pr	75.8
ONT	Post	0+	28hpf-noSS500Rep1	Exon	Sn	56.0
ONT	Post	0+	28hpf-noSS500Rep1	Intronchain	Pr	38.5
ONT	Post	0+	28hpf-noSS500Rep1	Intronchain	Sn	37.6
ONT	Post	0+	28hpf-noSS500Rep1	Intron	Pr	82.0
ONT	Post	0+	28hpf-noSS500Rep1	Intron	Sn	63.1
ONT	Post	0+	28hpf-noSS500Rep1	Locus	Pr	69.7
ONT	Post	0+	28hpf-noSS500Rep1	Locus	Sn	76.5
ONT	Post	0+	28hpf-noSS500Rep1	Transcript	Pr	38.5
ONT	Post	0+	28hpf-noSS500Rep1	Transcript	Sn	37.2
ONT	Post	0+	28hpfRep1	Base	Pr	59.9
ONT	Post	0+	28hpfRep1	Base	Sn	47.0
ONT	Post	0+	28hpfRep1	Exon	Pr	52.9
ONT	Post	0+	28hpfRep1	Exon	Sn	46.2
ONT	Post	0+	28hpfRep1	Intronchain	Pr	18.8
ONT	Post	0+	28hpfRep1	Intronchain	Sn	30.1
ONT	Post	0+	28hpfRep1	Intron	Pr	61.5
ONT	Post	0+	28hpfRep1	Intron	Sn	51.9
ONT	Post	0+	28hpfRep1	Locus	Pr	47.8
ONT	Post	0+	28hpfRep1	Locus	Sn	61.0
ONT	Post	0+	28hpfRep1	Transcript	Pr	18.8
ONT	Post	0+	28hpfRep1	Transcript	Sn	29.7
ONT	Post	0+	28hpf-TSORep1	Base	Pr	62.2
ONT	Post	0+	28hpf-TSORep1	Base	Sn	62.6
ONT	Post	0+	28hpf-TSORep1	Exon	Pr	68.2
ONT	Post	0+	28hpf-TSORep1	Exon	Sn	57.2
ONT	Post	0+	28hpf-TSORep1	Intronchain	Pr	26.0
ONT	Post	0+	28hpf-TSORep1	Intronchain	Sn	36.0
ONT	Post	0+	28hpf-TSORep1	Intron	Pr	79.0
ONT	Post	0+	28hpf-TSORep1	Intron	Sn	65.3
ONT	Post	0+	28hpf-TSORep1	Locus	Pr	53.6
ONT	Post	0+	28hpf-TSORep1	Locus	Sn	69.3
ONT	Post	0+	28hpf-TSORep1	Transcript	Pr	26.0
ONT	Post	0+	28hpf-TSORep1	Transcript	Sn	35.5
ONT	Post	0+	BrainRep1	Base	Pr	48.0
ONT	Post	0+	BrainRep1	Base	Sn	35.5
ONT	Post	0+	BrainRep1	Exon	Pr	39.2
ONT	Post	0+	BrainRep1	Exon	Sn	32.2
ONT	Post	0+	BrainRep1	Intronchain	Pr	11.4
ONT	Post	0+	BrainRep1	Intronchain	Sn	21.5
ONT	Post	0+	BrainRep1	Intron	Pr	47.9
ONT	Post	0+	BrainRep1	Intron	Sn	35.8
ONT	Post	0+	BrainRep1	Locus	Pr	30.4
ONT	Post	0+	BrainRep1	Locus	Sn	44.1
ONT	Post	0+	BrainRep1	Transcript	Pr	11.4
ONT	Post	0+	BrainRep1	Transcript	Sn	21.2
ONT	Post	0+	Heart-noSS500Rep1	Base	Pr	77.2
ONT	Post	0+	Heart-noSS500Rep1	Base	Sn	58.1
ONT	Post	0+	Heart-noSS500Rep1	Exon	Pr	73.1
ONT	Post	0+	Heart-noSS500Rep1	Exon	Sn	56.5
ONT	Post	0+	Heart-noSS500Rep1	Intronchain	Pr	32.9
ONT	Post	0+	Heart-noSS500Rep1	Intronchain	Sn	35.9
ONT	Post	0+	Heart-noSS500Rep1	Intron	Pr	80.0
ONT	Post	0+	Heart-noSS500Rep1	Intron	Sn	64.1
ONT	Post	0+	Heart-noSS500Rep1	Locus	Pr	65.1
ONT	Post	0+	Heart-noSS500Rep1	Locus	Sn	73.0
ONT	Post	0+	Heart-noSS500Rep1	Transcript	Pr	32.9
ONT	Post	0+	Heart-noSS500Rep1	Transcript	Sn	35.5
ONT	Post	0+	HeartRep1	Base	Pr	59.4
ONT	Post	0+	HeartRep1	Base	Sn	47.3
ONT	Post	0+	HeartRep1	Exon	Pr	53.7
ONT	Post	0+	HeartRep1	Exon	Sn	45.3
ONT	Post	0+	HeartRep1	Intronchain	Pr	18.9
ONT	Post	0+	HeartRep1	Intronchain	Sn	28.6
ONT	Post	0+	HeartRep1	Intron	Pr	62.9
ONT	Post	0+	HeartRep1	Intron	Sn	51.2
ONT	Post	0+	HeartRep1	Locus	Pr	46.7
ONT	Post	0+	HeartRep1	Locus	Sn	58.6
ONT	Post	0+	HeartRep1	Transcript	Pr	18.9
ONT	Post	0+	HeartRep1	Transcript	Sn	28.2
ONT	Post	0+	Heart-TSORep1	Base	Pr	71.1
ONT	Post	0+	Heart-TSORep1	Base	Sn	61.3
ONT	Post	0+	Heart-TSORep1	Exon	Pr	75.0
ONT	Post	0+	Heart-TSORep1	Exon	Sn	57.6
ONT	Post	0+	Heart-TSORep1	Intronchain	Pr	35.4
ONT	Post	0+	Heart-TSORep1	Intronchain	Sn	35.0
ONT	Post	0+	Heart-TSORep1	Intron	Pr	84.2
ONT	Post	0+	Heart-TSORep1	Intron	Sn	65.7
ONT	Post	0+	Heart-TSORep1	Locus	Pr	62.0
ONT	Post	0+	Heart-TSORep1	Locus	Sn	72.1
ONT	Post	0+	Heart-TSORep1	Transcript	Pr	35.4
ONT	Post	0+	Heart-TSORep1	Transcript	Sn	34.6
ONT	Post	0+	LiverRep1	Base	Pr	64.4
ONT	Post	0+	LiverRep1	Base	Sn	51.1
ONT	Post	0+	LiverRep1	Exon	Pr	58.2
ONT	Post	0+	LiverRep1	Exon	Sn	51.8
ONT	Post	0+	LiverRep1	Intronchain	Pr	20.0
ONT	Post	0+	LiverRep1	Intronchain	Sn	31.7
ONT	Post	0+	LiverRep1	Intron	Pr	66.5
ONT	Post	0+	LiverRep1	Intron	Sn	58.5
ONT	Post	0+	LiverRep1	Locus	Pr	52.8
ONT	Post	0+	LiverRep1	Locus	Sn	63.0
ONT	Post	0+	LiverRep1	Transcript	Pr	20.0
ONT	Post	0+	LiverRep1	Transcript	Sn	31.2
ONT	Post	0+	OvaryRep1	Base	Pr	60.7
ONT	Post	0+	OvaryRep1	Base	Sn	48.1
ONT	Post	0+	OvaryRep1	Exon	Pr	47.4
ONT	Post	0+	OvaryRep1	Exon	Sn	49.7
ONT	Post	0+	OvaryRep1	Intronchain	Pr	14.3
ONT	Post	0+	OvaryRep1	Intronchain	Sn	31.3
ONT	Post	0+	OvaryRep1	Intron	Pr	55.4
ONT	Post	0+	OvaryRep1	Intron	Sn	56.2
ONT	Post	0+	OvaryRep1	Locus	Pr	49.3
ONT	Post	0+	OvaryRep1	Locus	Sn	62.5
ONT	Post	0+	OvaryRep1	Transcript	Pr	14.3
ONT	Post	0+	OvaryRep1	Transcript	Sn	30.9
ONT	Post	0+	ShieldRep1	Base	Pr	50.2
ONT	Post	0+	ShieldRep1	Base	Sn	38.9
ONT	Post	0+	ShieldRep1	Exon	Pr	42.1
ONT	Post	0+	ShieldRep1	Exon	Sn	36.7
ONT	Post	0+	ShieldRep1	Intronchain	Pr	12.9
ONT	Post	0+	ShieldRep1	Intronchain	Sn	23.3
ONT	Post	0+	ShieldRep1	Intron	Pr	49.4
ONT	Post	0+	ShieldRep1	Intron	Sn	40.7
ONT	Post	0+	ShieldRep1	Locus	Pr	34.2
ONT	Post	0+	ShieldRep1	Locus	Sn	47.6
ONT	Post	0+	ShieldRep1	Transcript	Pr	12.9
ONT	Post	0+	ShieldRep1	Transcript	Sn	22.9
ONT	Post	0+	Testis-noSS500Rep1	Base	Pr	68.7
ONT	Post	0+	Testis-noSS500Rep1	Base	Sn	48.9
ONT	Post	0+	Testis-noSS500Rep1	Exon	Pr	58.0
ONT	Post	0+	Testis-noSS500Rep1	Exon	Sn	50.0
ONT	Post	0+	Testis-noSS500Rep1	Intronchain	Pr	22.1
ONT	Post	0+	Testis-noSS500Rep1	Intronchain	Sn	33.1
ONT	Post	0+	Testis-noSS500Rep1	Intron	Pr	64.5
ONT	Post	0+	Testis-noSS500Rep1	Intron	Sn	55.8
ONT	Post	0+	Testis-noSS500Rep1	Locus	Pr	46.1
ONT	Post	0+	Testis-noSS500Rep1	Locus	Sn	63.5
ONT	Post	0+	Testis-noSS500Rep1	Transcript	Pr	22.1
ONT	Post	0+	Testis-noSS500Rep1	Transcript	Sn	32.7
ONT	Post	0+	TestisRep1	Base	Pr	42.4
ONT	Post	0+	TestisRep1	Base	Sn	40.9
ONT	Post	0+	TestisRep1	Exon	Pr	30.5
ONT	Post	0+	TestisRep1	Exon	Sn	41.6
ONT	Post	0+	TestisRep1	Intronchain	Pr	7.5
ONT	Post	0+	TestisRep1	Intronchain	Sn	26.0
ONT	Post	0+	TestisRep1	Intron	Pr	36.5
ONT	Post	0+	TestisRep1	Intron	Sn	46.5
ONT	Post	0+	TestisRep1	Locus	Pr	33.3
ONT	Post	0+	TestisRep1	Locus	Sn	51.0
ONT	Post	0+	TestisRep1	Transcript	Pr	7.5
ONT	Post	0+	TestisRep1	Transcript	Sn	25.6
ONT	Post	0+	Testis-TSORep1	Base	Pr	73.7
ONT	Post	0+	Testis-TSORep1	Base	Sn	58.9
ONT	Post	0+	Testis-TSORep1	Exon	Pr	68.5
ONT	Post	0+	Testis-TSORep1	Exon	Sn	56.8
ONT	Post	0+	Testis-TSORep1	Intronchain	Pr	29.6
ONT	Post	0+	Testis-TSORep1	Intronchain	Sn	33.8
ONT	Post	0+	Testis-TSORep1	Intron	Pr	77.4
ONT	Post	0+	Testis-TSORep1	Intron	Sn	64.6
ONT	Post	0+	Testis-TSORep1	Locus	Pr	52.0
ONT	Post	0+	Testis-TSORep1	Locus	Sn	66.6
ONT	Post	0+	Testis-TSORep1	Transcript	Pr	29.6
ONT	Post	0+	Testis-TSORep1	Transcript	Sn	33.5
ONT	Pre	0+	2-4Cell-noSS500Rep1	Base	Pr	80.8
ONT	Pre	0+	2-4Cell-noSS500Rep1	Base	Sn	54.9
ONT	Pre	0+	2-4Cell-noSS500Rep1	Exon	Pr	71.6
ONT	Pre	0+	2-4Cell-noSS500Rep1	Exon	Sn	54.4
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intronchain	Pr	29.8
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intronchain	Sn	33.9
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intron	Pr	78.9
ONT	Pre	0+	2-4Cell-noSS500Rep1	Intron	Sn	61.7
ONT	Pre	0+	2-4Cell-noSS500Rep1	Locus	Pr	60.8
ONT	Pre	0+	2-4Cell-noSS500Rep1	Locus	Sn	67.6
ONT	Pre	0+	2-4Cell-noSS500Rep1	Transcript	Pr	29.8
ONT	Pre	0+	2-4Cell-noSS500Rep1	Transcript	Sn	33.6
ONT	Pre	0+	2-4CellRep1	Base	Pr	75.3
ONT	Pre	0+	2-4CellRep1	Base	Sn	54.7
ONT	Pre	0+	2-4CellRep1	Exon	Pr	66.1
ONT	Pre	0+	2-4CellRep1	Exon	Sn	53.1
ONT	Pre	0+	2-4CellRep1	Intronchain	Pr	23.2
ONT	Pre	0+	2-4CellRep1	Intronchain	Sn	33.1
ONT	Pre	0+	2-4CellRep1	Intron	Pr	73.4
ONT	Pre	0+	2-4CellRep1	Intron	Sn	60.1
ONT	Pre	0+	2-4CellRep1	Locus	Pr	54.9
ONT	Pre	0+	2-4CellRep1	Locus	Sn	63.6
ONT	Pre	0+	2-4CellRep1	Transcript	Pr	23.2
ONT	Pre	0+	2-4CellRep1	Transcript	Sn	32.8
ONT	Pre	0+	2-4Cell-TSORep1	Base	Pr	78.4
ONT	Pre	0+	2-4Cell-TSORep1	Base	Sn	64.6
ONT	Pre	0+	2-4Cell-TSORep1	Exon	Pr	71.9
ONT	Pre	0+	2-4Cell-TSORep1	Exon	Sn	62.0
ONT	Pre	0+	2-4Cell-TSORep1	Intronchain	Pr	27.5
ONT	Pre	0+	2-4Cell-TSORep1	Intronchain	Sn	34.6
ONT	Pre	0+	2-4Cell-TSORep1	Intron	Pr	80.0
ONT	Pre	0+	2-4Cell-TSORep1	Intron	Sn	71.0
ONT	Pre	0+	2-4Cell-TSORep1	Locus	Pr	60.4
ONT	Pre	0+	2-4Cell-TSORep1	Locus	Sn	68.5
ONT	Pre	0+	2-4Cell-TSORep1	Transcript	Pr	27.5
ONT	Pre	0+	2-4Cell-TSORep1	Transcript	Sn	34.3
ONT	Pre	0+	28hpf-noSS500Rep1	Base	Pr	82.7
ONT	Pre	0+	28hpf-noSS500Rep1	Base	Sn	56.5
ONT	Pre	0+	28hpf-noSS500Rep1	Exon	Pr	75.8
ONT	Pre	0+	28hpf-noSS500Rep1	Exon	Sn	56.0
ONT	Pre	0+	28hpf-noSS500Rep1	Intronchain	Pr	38.5
ONT	Pre	0+	28hpf-noSS500Rep1	Intronchain	Sn	37.6
ONT	Pre	0+	28hpf-noSS500Rep1	Intron	Pr	82.0
ONT	Pre	0+	28hpf-noSS500Rep1	Intron	Sn	63.1
ONT	Pre	0+	28hpf-noSS500Rep1	Locus	Pr	69.7
ONT	Pre	0+	28hpf-noSS500Rep1	Locus	Sn	76.5
ONT	Pre	0+	28hpf-noSS500Rep1	Transcript	Pr	38.5
ONT	Pre	0+	28hpf-noSS500Rep1	Transcript	Sn	37.2
ONT	Pre	0+	28hpfRep1	Base	Pr	79.1
ONT	Pre	0+	28hpfRep1	Base	Sn	58.0
ONT	Pre	0+	28hpfRep1	Exon	Pr	75.8
ONT	Pre	0+	28hpfRep1	Exon	Sn	57.0
ONT	Pre	0+	28hpfRep1	Intronchain	Pr	38.7
ONT	Pre	0+	28hpfRep1	Intronchain	Sn	38.2
ONT	Pre	0+	28hpfRep1	Intron	Pr	83.1
ONT	Pre	0+	28hpfRep1	Intron	Sn	64.4
ONT	Pre	0+	28hpfRep1	Locus	Pr	68.3
ONT	Pre	0+	28hpfRep1	Locus	Sn	75.4
ONT	Pre	0+	28hpfRep1	Transcript	Pr	38.7
ONT	Pre	0+	28hpfRep1	Transcript	Sn	37.7
ONT	Pre	0+	28hpf-TSORep1	Base	Pr	62.2
ONT	Pre	0+	28hpf-TSORep1	Base	Sn	62.6
ONT	Pre	0+	28hpf-TSORep1	Exon	Pr	68.2
ONT	Pre	0+	28hpf-TSORep1	Exon	Sn	57.2
ONT	Pre	0+	28hpf-TSORep1	Intronchain	Pr	26.0
ONT	Pre	0+	28hpf-TSORep1	Intronchain	Sn	36.0
ONT	Pre	0+	28hpf-TSORep1	Intron	Pr	79.0
ONT	Pre	0+	28hpf-TSORep1	Intron	Sn	65.3
ONT	Pre	0+	28hpf-TSORep1	Locus	Pr	53.6
ONT	Pre	0+	28hpf-TSORep1	Locus	Sn	69.3
ONT	Pre	0+	28hpf-TSORep1	Transcript	Pr	26.0
ONT	Pre	0+	28hpf-TSORep1	Transcript	Sn	35.5
ONT	Pre	0+	BrainRep1	Base	Pr	67.4
ONT	Pre	0+	BrainRep1	Base	Sn	50.8
ONT	Pre	0+	BrainRep1	Exon	Pr	65.9
ONT	Pre	0+	BrainRep1	Exon	Sn	47.9
ONT	Pre	0+	BrainRep1	Intronchain	Pr	25.9
ONT	Pre	0+	BrainRep1	Intronchain	Sn	32.6
ONT	Pre	0+	BrainRep1	Intron	Pr	76.0
ONT	Pre	0+	BrainRep1	Intron	Sn	53.8
ONT	Pre	0+	BrainRep1	Locus	Pr	52.4
ONT	Pre	0+	BrainRep1	Locus	Sn	63.0
ONT	Pre	0+	BrainRep1	Transcript	Pr	25.9
ONT	Pre	0+	BrainRep1	Transcript	Sn	32.2
ONT	Pre	0+	Heart-noSS500Rep1	Base	Pr	77.2
ONT	Pre	0+	Heart-noSS500Rep1	Base	Sn	58.1
ONT	Pre	0+	Heart-noSS500Rep1	Exon	Pr	73.1
ONT	Pre	0+	Heart-noSS500Rep1	Exon	Sn	56.5
ONT	Pre	0+	Heart-noSS500Rep1	Intronchain	Pr	32.9
ONT	Pre	0+	Heart-noSS500Rep1	Intronchain	Sn	35.9
ONT	Pre	0+	Heart-noSS500Rep1	Intron	Pr	80.0
ONT	Pre	0+	Heart-noSS500Rep1	Intron	Sn	64.1
ONT	Pre	0+	Heart-noSS500Rep1	Locus	Pr	65.1
ONT	Pre	0+	Heart-noSS500Rep1	Locus	Sn	73.0
ONT	Pre	0+	Heart-noSS500Rep1	Transcript	Pr	32.9
ONT	Pre	0+	Heart-noSS500Rep1	Transcript	Sn	35.5
ONT	Pre	0+	HeartRep1	Base	Pr	76.5
ONT	Pre	0+	HeartRep1	Base	Sn	57.8
ONT	Pre	0+	HeartRep1	Exon	Pr	73.7
ONT	Pre	0+	HeartRep1	Exon	Sn	56.2
ONT	Pre	0+	HeartRep1	Intronchain	Pr	34.3
ONT	Pre	0+	HeartRep1	Intronchain	Sn	36.0
ONT	Pre	0+	HeartRep1	Intron	Pr	81.0
ONT	Pre	0+	HeartRep1	Intron	Sn	63.8
ONT	Pre	0+	HeartRep1	Locus	Pr	65.7
ONT	Pre	0+	HeartRep1	Locus	Sn	73.3
ONT	Pre	0+	HeartRep1	Transcript	Pr	34.3
ONT	Pre	0+	HeartRep1	Transcript	Sn	35.5
ONT	Pre	0+	Heart-TSORep1	Base	Pr	71.1
ONT	Pre	0+	Heart-TSORep1	Base	Sn	61.3
ONT	Pre	0+	Heart-TSORep1	Exon	Pr	75.0
ONT	Pre	0+	Heart-TSORep1	Exon	Sn	57.6
ONT	Pre	0+	Heart-TSORep1	Intronchain	Pr	35.4
ONT	Pre	0+	Heart-TSORep1	Intronchain	Sn	35.0
ONT	Pre	0+	Heart-TSORep1	Intron	Pr	84.2
ONT	Pre	0+	Heart-TSORep1	Intron	Sn	65.7
ONT	Pre	0+	Heart-TSORep1	Locus	Pr	62.0
ONT	Pre	0+	Heart-TSORep1	Locus	Sn	72.1
ONT	Pre	0+	Heart-TSORep1	Transcript	Pr	35.4
ONT	Pre	0+	Heart-TSORep1	Transcript	Sn	34.6
ONT	Pre	0+	LiverRep1	Base	Pr	79.1
ONT	Pre	0+	LiverRep1	Base	Sn	61.6
ONT	Pre	0+	LiverRep1	Exon	Pr	74.5
ONT	Pre	0+	LiverRep1	Exon	Sn	61.8
ONT	Pre	0+	LiverRep1	Intronchain	Pr	34.2
ONT	Pre	0+	LiverRep1	Intronchain	Sn	39.3
ONT	Pre	0+	LiverRep1	Intron	Pr	80.6
ONT	Pre	0+	LiverRep1	Intron	Sn	70.2
ONT	Pre	0+	LiverRep1	Locus	Pr	72.5
ONT	Pre	0+	LiverRep1	Locus	Sn	79.0
ONT	Pre	0+	LiverRep1	Transcript	Pr	34.2
ONT	Pre	0+	LiverRep1	Transcript	Sn	38.8
ONT	Pre	0+	OvaryRep1	Base	Pr	78.7
ONT	Pre	0+	OvaryRep1	Base	Sn	55.6
ONT	Pre	0+	OvaryRep1	Exon	Pr	68.3
ONT	Pre	0+	OvaryRep1	Exon	Sn	56.6
ONT	Pre	0+	OvaryRep1	Intronchain	Pr	25.7
ONT	Pre	0+	OvaryRep1	Intronchain	Sn	35.8
ONT	Pre	0+	OvaryRep1	Intron	Pr	74.4
ONT	Pre	0+	OvaryRep1	Intron	Sn	63.8
ONT	Pre	0+	OvaryRep1	Locus	Pr	59.4
ONT	Pre	0+	OvaryRep1	Locus	Sn	68.7
ONT	Pre	0+	OvaryRep1	Transcript	Pr	25.7
ONT	Pre	0+	OvaryRep1	Transcript	Sn	35.4
ONT	Pre	0+	ShieldRep1	Base	Pr	66.6
ONT	Pre	0+	ShieldRep1	Base	Sn	53.2
ONT	Pre	0+	ShieldRep1	Exon	Pr	62.6
ONT	Pre	0+	ShieldRep1	Exon	Sn	51.7
ONT	Pre	0+	ShieldRep1	Intronchain	Pr	21.5
ONT	Pre	0+	ShieldRep1	Intronchain	Sn	34.1
ONT	Pre	0+	ShieldRep1	Intron	Pr	69.3
ONT	Pre	0+	ShieldRep1	Intron	Sn	57.9
ONT	Pre	0+	ShieldRep1	Locus	Pr	52.3
ONT	Pre	0+	ShieldRep1	Locus	Sn	65.0
ONT	Pre	0+	ShieldRep1	Transcript	Pr	21.5
ONT	Pre	0+	ShieldRep1	Transcript	Sn	33.6
ONT	Pre	0+	Testis-noSS500Rep1	Base	Pr	68.7
ONT	Pre	0+	Testis-noSS500Rep1	Base	Sn	48.9
ONT	Pre	0+	Testis-noSS500Rep1	Exon	Pr	58.0
ONT	Pre	0+	Testis-noSS500Rep1	Exon	Sn	50.0
ONT	Pre	0+	Testis-noSS500Rep1	Intronchain	Pr	22.1
ONT	Pre	0+	Testis-noSS500Rep1	Intronchain	Sn	33.1
ONT	Pre	0+	Testis-noSS500Rep1	Intron	Pr	64.5
ONT	Pre	0+	Testis-noSS500Rep1	Intron	Sn	55.8
ONT	Pre	0+	Testis-noSS500Rep1	Locus	Pr	46.1
ONT	Pre	0+	Testis-noSS500Rep1	Locus	Sn	63.5
ONT	Pre	0+	Testis-noSS500Rep1	Transcript	Pr	22.1
ONT	Pre	0+	Testis-noSS500Rep1	Transcript	Sn	32.7
ONT	Pre	0+	TestisRep1	Base	Pr	65.3
ONT	Pre	0+	TestisRep1	Base	Sn	50.7
ONT	Pre	0+	TestisRep1	Exon	Pr	56.3
ONT	Pre	0+	TestisRep1	Exon	Sn	51.1
ONT	Pre	0+	TestisRep1	Intronchain	Pr	20.1
ONT	Pre	0+	TestisRep1	Intronchain	Sn	33.2
ONT	Pre	0+	TestisRep1	Intron	Pr	63.0
ONT	Pre	0+	TestisRep1	Intron	Sn	57.1
ONT	Pre	0+	TestisRep1	Locus	Pr	44.8
ONT	Pre	0+	TestisRep1	Locus	Sn	62.6
ONT	Pre	0+	TestisRep1	Transcript	Pr	20.1
ONT	Pre	0+	TestisRep1	Transcript	Sn	32.8
ONT	Pre	0+	Testis-TSORep1	Base	Pr	73.7
ONT	Pre	0+	Testis-TSORep1	Base	Sn	58.9
ONT	Pre	0+	Testis-TSORep1	Exon	Pr	68.5
ONT	Pre	0+	Testis-TSORep1	Exon	Sn	56.8
ONT	Pre	0+	Testis-TSORep1	Intronchain	Pr	29.6
ONT	Pre	0+	Testis-TSORep1	Intronchain	Sn	33.8
ONT	Pre	0+	Testis-TSORep1	Intron	Pr	77.4
ONT	Pre	0+	Testis-TSORep1	Intron	Sn	64.6
ONT	Pre	0+	Testis-TSORep1	Locus	Pr	52.0
ONT	Pre	0+	Testis-TSORep1	Locus	Sn	66.6
ONT	Pre	0+	Testis-TSORep1	Transcript	Pr	29.6
ONT	Pre	0+	Testis-TSORep1	Transcript	Sn	33.5
